application_id,candidate_id,resume_id,vacancy_title,platform,status_norm,y_interview,application_date,resume_domain,similarity_resume_vacancy,apply_month,apply_dow
app2_00437,cand_04,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-10-13,gamedev,0.484,10,6
app2_00438,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-02-15,gamedev,0.509,2,3
app2_00439,cand_02,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-09-26,gamedev,0.446,9,3
app2_00440,cand_01,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-12-08,gamedev,0.469,12,6
app2_00441,cand_01,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-11-12,gamedev,0.461,11,1
app2_00442,cand_02,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-01-27,gamedev,0.513,1,5
app2_00443,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-07-19,gamedev,0.539,7,4
app2_00444,cand_05,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-10-29,gamedev,0.33,10,1
app2_00445,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-08-16,gamedev,0.612,8,4
app2_00446,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-08-05,gamedev,0.369,8,0
app2_00447,cand_04,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-09-07,gamedev,0.536,9,5
app2_00448,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-11-09,gamedev,0.649,11,5
app2_00449,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-09-27,gamedev,0.748,9,4
app2_00450,cand_01,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-07-15,gamedev,0.449,7,0
app2_00451,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-07-06,gamedev,0.478,7,5
app2_00452,cand_04,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-02-12,gamedev,0.449,2,0
app2_00453,cand_05,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-10-03,gamedev,0.35,10,3
app2_00454,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-08-30,gamedev,0.533,8,4
app2_00455,cand_04,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-01-28,gamedev,0.439,1,6
app2_00456,cand_06,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-09-04,gamedev,0.307,9,2
app2_00457,cand_05,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-07-22,gamedev,0.368,7,0
app2_00458,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,screening,1,2024-11-07,gamedev,0.556,11,3
app2_00459,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-07-13,gamedev,0.245,7,5
app2_00460,cand_02,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-05-21,gamedev,0.552,5,1
app2_00461,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-10-07,gamedev,0.526,10,0
app2_00462,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-03-21,gamedev,0.47,3,3
app2_00463,cand_06,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-09-02,gamedev,0.532,9,0
app2_00464,cand_01,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-01-22,gamedev,0.379,1,0
app2_00465,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-11-24,gamedev,0.482,11,6
app2_00466,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-08-26,gamedev,0.287,8,0
app2_00467,cand_04,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-04-07,gamedev,0.402,4,6
app2_00468,cand_05,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-10-27,gamedev,0.74,10,6
app2_00469,cand_06,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-12-01,gamedev,0.287,12,6
app2_00470,cand_02,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-11-04,gamedev,0.423,11,0
app2_00471,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-08-02,gamedev,0.39,8,4
app2_00472,cand_04,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-06-17,gamedev,0.777,6,0
app2_00473,cand_05,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-12-27,gamedev,0.722,12,4
app2_00474,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-10-01,gamedev,0.507,10,1
app2_00475,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-03-18,gamedev,0.781,3,0
app2_00476,cand_03,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-10-07,gamedev,0.61,10,0
app2_00477,cand_05,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-06-02,gamedev,0.247,6,6
app2_00478,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-11-07,gamedev,0.404,11,3
app2_00479,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-06-09,gamedev,0.556,6,6
app2_00480,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-11-02,gamedev,0.262,11,5
app2_00481,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-06-22,gamedev,0.441,6,5
app2_00482,cand_01,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-04-16,gamedev,0.46,4,1
app2_00483,cand_04,R1,Unity Developer (Middle) - Mobile F2P,HH,screening,1,2024-10-19,gamedev,0.459,10,5
app2_00484,cand_04,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-06-09,gamedev,0.73,6,6
app2_00485,cand_03,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-06-03,gamedev,0.614,6,0
app2_00486,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-05-27,gamedev,0.446,5,0
app2_00487,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,test,1,2024-08-07,gamedev,0.51,8,2
app2_00488,cand_05,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-04-15,gamedev,0.377,4,0
app2_00489,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-12-01,gamedev,0.445,12,6
app2_00490,cand_04,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-07-24,gamedev,0.439,7,2
app2_00491,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-10-24,gamedev,0.497,10,3
app2_00492,cand_02,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-11-23,gamedev,0.526,11,5
app2_00493,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-05-31,gamedev,0.463,5,4
app2_00494,cand_04,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-06-08,gamedev,0.514,6,5
app2_00495,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,interview,1,2024-12-27,gamedev,0.594,12,4
app2_00496,cand_02,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-07-28,gamedev,0.526,7,6
app2_00497,cand_05,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-05-13,gamedev,0.381,5,0
app2_00498,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-12-26,gamedev,0.504,12,3
app2_00499,cand_04,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-05-03,gamedev,0.411,5,4
app2_00500,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-05-31,gamedev,0.863,5,4
app2_00501,cand_02,R1,Unity Developer (Middle) - Mobile F2P,HH,screening,1,2024-02-16,gamedev,0.52,2,4
app2_00502,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-02-26,gamedev,0.546,2,0
app2_00503,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-09-01,gamedev,0.515,9,6
app2_00504,cand_05,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-06-17,gamedev,0.71,6,0
app2_00505,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-10-07,gamedev,0.455,10,0
app2_00506,cand_04,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-10-05,gamedev,0.591,10,5
app2_00507,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,interview,1,2024-02-27,gamedev,0.734,2,1
app2_00508,cand_04,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-10-17,gamedev,0.68,10,3
app2_00509,cand_02,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-03-22,gamedev,0.519,3,4
app2_00510,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-11-29,gamedev,0.554,11,4
app2_00511,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-12-16,gamedev,0.386,12,0
app2_00512,cand_04,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-07-17,gamedev,0.521,7,2
app2_00513,cand_06,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-10-21,gamedev,0.691,10,0
app2_00514,cand_01,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-07-14,gamedev,0.491,7,6
app2_00515,cand_05,R1,Unity Developer (Middle) - Mobile F2P,HH,screening,1,2024-07-30,gamedev,0.732,7,1
app2_00516,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-09-26,gamedev,0.471,9,3
app2_00517,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-01-24,gamedev,0.466,1,2
app2_00518,cand_06,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-07-17,gamedev,0.474,7,2
app2_00519,cand_01,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-02-28,gamedev,0.388,2,2
app2_00520,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-04-10,gamedev,0.476,4,2
app2_00521,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-06-28,gamedev,0.687,6,4
app2_00522,cand_01,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-12-15,gamedev,0.456,12,6
app2_00523,cand_03,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-11-17,gamedev,0.452,11,6
app2_00524,cand_04,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-02-11,gamedev,0.54,2,6
app2_00525,cand_06,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-10-04,gamedev,0.266,10,4
app2_00526,cand_06,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-06-13,gamedev,0.229,6,3
app2_00527,cand_01,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-04-03,gamedev,0.448,4,2
app2_00528,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-01-14,gamedev,0.462,1,6
app2_00529,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,interview,1,2024-04-27,gamedev,0.467,4,5
app2_00530,cand_04,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-11-12,gamedev,0.77,11,1
app2_00531,cand_04,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-02-02,gamedev,0.512,2,4
app2_00532,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-11-19,gamedev,0.407,11,1
app2_00533,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,interview,1,2024-08-31,gamedev,0.417,8,5
app2_00534,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-03-01,gamedev,0.479,3,4
app2_00535,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-04-27,gamedev,0.661,4,5
app2_00536,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-10-28,gamedev,0.514,10,0
app2_00537,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-10-15,gamedev,0.335,10,1
app2_00538,cand_02,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-08-07,gamedev,0.505,8,2
app2_00539,cand_02,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-11-13,gamedev,0.581,11,2
app2_00540,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-06-04,gamedev,0.44,6,1
app2_00541,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-06-15,gamedev,0.464,6,5
app2_00542,cand_06,R1,Unity Developer (Middle) - Mobile F2P,HH,test,1,2024-09-14,gamedev,0.558,9,5
app2_00543,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-06-14,gamedev,0.197,6,4
app2_00544,cand_01,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-11-13,gamedev,0.519,11,2
app2_00545,cand_02,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,interview,1,2024-02-07,gamedev,0.501,2,2
app2_00546,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-08-07,gamedev,0.842,8,2
app2_00547,cand_06,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-06-16,gamedev,0.249,6,6
app2_00548,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-02-16,gamedev,0.364,2,4
app2_00549,cand_04,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-11-19,gamedev,0.317,11,1
app2_00550,cand_01,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-06-27,gamedev,0.523,6,3
app2_00551,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-03-08,gamedev,0.416,3,4
app2_00552,cand_06,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-06-29,gamedev,0.245,6,5
app2_00553,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-02-29,gamedev,0.535,2,3
app2_00554,cand_01,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-06-25,gamedev,0.385,6,1
app2_00555,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-10-06,gamedev,0.405,10,6
app2_00556,cand_05,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-07-24,gamedev,0.336,7,2
app2_00557,cand_01,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-06-18,gamedev,0.407,6,1
app2_00558,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-12-21,gamedev,0.323,12,5
app2_00559,cand_02,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-10-17,gamedev,0.478,10,3
app2_00560,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-04-05,gamedev,0.425,4,4
app2_00561,cand_04,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-02-01,gamedev,0.719,2,3
app2_00562,cand_04,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-02-14,gamedev,0.523,2,2
app2_00563,cand_06,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-04-23,gamedev,0.445,4,1
app2_00564,cand_04,R1,Senior Unity Developer - VR/AR,LinkedIn,screening,1,2024-10-06,gamedev,0.801,10,6
app2_00565,cand_04,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-07-27,gamedev,0.523,7,5
app2_00566,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-06-27,gamedev,0.443,6,3
app2_00567,cand_04,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-02-20,gamedev,0.458,2,1
app2_00568,cand_05,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-12-08,gamedev,0.746,12,6
app2_00569,cand_04,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-10-29,gamedev,0.414,10,1
app2_00570,cand_06,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-02-17,gamedev,0.664,2,5
app2_00571,cand_03,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-04-18,gamedev,0.474,4,3
app2_00572,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-08-04,gamedev,0.536,8,6
app2_00573,cand_06,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-12-03,gamedev,0.519,12,1
app2_00574,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-01-07,gamedev,0.384,1,6
app2_00575,cand_06,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-01-29,gamedev,0.331,1,0
app2_00576,cand_02,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-08-31,gamedev,0.519,8,5
app2_00577,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,screening,1,2024-02-18,gamedev,0.337,2,6
app2_00578,cand_06,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-04-09,gamedev,0.243,4,1
app2_00579,cand_06,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-12-10,gamedev,0.337,12,1
app2_00580,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-07-31,gamedev,0.51,7,2
app2_00581,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-10-12,gamedev,0.367,10,5
app2_00582,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-01-25,gamedev,0.588,1,3
app2_00583,cand_04,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-02-14,gamedev,0.755,2,2
app2_00584,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-09-22,gamedev,0.316,9,6
app2_00585,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-01-29,gamedev,0.406,1,0
app2_00586,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-07-10,gamedev,0.492,7,2
app2_00587,cand_03,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-07-22,gamedev,0.6,7,0
app2_00588,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-07-14,gamedev,0.225,7,6
app2_00589,cand_04,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-01-24,gamedev,0.715,1,2
app2_00590,cand_03,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-02-07,gamedev,0.487,2,2
app2_00591,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-06-26,gamedev,0.605,6,2
app2_00592,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-04-19,gamedev,0.494,4,4
app2_00593,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-05-03,gamedev,0.344,5,4
app2_00594,cand_03,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-02-27,gamedev,0.603,2,1
app2_00595,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-01-03,gamedev,0.474,1,2
app2_00596,cand_04,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-07-22,gamedev,0.538,7,0
app2_00597,cand_04,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-09-21,gamedev,0.508,9,5
app2_00598,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-01-09,gamedev,0.596,1,1
app2_00599,cand_01,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-08-28,gamedev,0.476,8,2
app2_00600,cand_02,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-11-25,gamedev,0.478,11,0
app2_00601,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-12-20,gamedev,0.248,12,4
app2_00602,cand_03,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-03-08,gamedev,0.524,3,4
app2_00603,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-06-01,gamedev,0.476,6,5
app2_00604,cand_04,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-06-13,gamedev,0.498,6,3
app2_00605,cand_04,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-02-14,gamedev,0.684,2,2
app2_00606,cand_02,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-08-10,gamedev,0.56,8,5
app2_00607,cand_06,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-03-25,gamedev,0.223,3,0
app2_00608,cand_04,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-03-31,gamedev,0.48,3,6
app2_00609,cand_03,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-04-30,gamedev,0.602,4,1
app2_00610,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-01-05,gamedev,0.361,1,4
app2_00611,cand_04,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-07-17,gamedev,0.421,7,2
app2_00612,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-07-30,gamedev,0.484,7,1
app2_00613,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-08-23,gamedev,0.47,8,4
app2_00614,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-09-21,gamedev,0.381,9,5
app2_00615,cand_01,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-12-20,gamedev,0.535,12,4
app2_00616,cand_06,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-06-17,gamedev,0.394,6,0
app2_00617,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-07-23,gamedev,0.56,7,1
app2_00618,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-10-13,gamedev,0.48,10,6
app2_00619,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,interview,1,2024-12-22,gamedev,0.755,12,6
app2_00620,cand_03,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-04-26,gamedev,0.639,4,4
app2_00621,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-12-13,gamedev,0.444,12,4
app2_00622,cand_05,R1,Unity Developer (Middle) - Mobile F2P,HH,screening,1,2024-03-12,gamedev,0.726,3,1
app2_00623,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-11-29,gamedev,0.467,11,4
app2_00624,cand_02,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-01-03,gamedev,0.505,1,2
app2_00625,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-04-06,gamedev,0.61,4,5
app2_00626,cand_05,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-03-18,gamedev,0.33,3,0
app2_00627,cand_02,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-07-31,gamedev,0.563,7,2
app2_00628,cand_03,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-07-15,gamedev,0.439,7,0
app2_00629,cand_02,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-07-06,gamedev,0.55,7,5
app2_00630,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-05-13,gamedev,0.414,5,0
app2_00631,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-04-27,gamedev,0.308,4,5
app2_00632,cand_02,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-09-21,gamedev,0.536,9,5
app2_00633,cand_04,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-02-18,gamedev,0.551,2,6
app2_00634,cand_01,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-07-26,gamedev,0.502,7,4
app2_00635,cand_06,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-06-16,gamedev,0.487,6,6
app2_00636,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-03-01,gamedev,0.463,3,4
app2_00637,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-12-20,gamedev,0.612,12,4
app2_00638,cand_05,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-08-17,gamedev,0.26,8,5
app2_00639,cand_01,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-07-15,gamedev,0.466,7,0
app2_00640,cand_05,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-06-14,gamedev,0.318,6,4
app2_00641,cand_05,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-11-22,gamedev,0.765,11,4
app2_00642,cand_04,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-11-18,gamedev,0.419,11,0
app2_00643,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-07-13,gamedev,0.393,7,5
app2_00644,cand_04,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-03-23,gamedev,0.452,3,5
app2_00645,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-06-03,gamedev,0.263,6,0
app2_00646,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-07-31,gamedev,0.647,7,2
app2_00647,cand_02,R1,Senior Unity Developer - VR/AR,LinkedIn,screening,1,2024-12-09,gamedev,0.56,12,0
app2_00648,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-08-04,gamedev,0.529,8,6
app2_00649,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-12-30,gamedev,0.352,12,0
app2_00650,cand_01,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-12-02,gamedev,0.397,12,0
app2_00651,cand_04,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-03-16,gamedev,0.443,3,5
app2_00652,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-11-13,gamedev,0.31,11,2
app2_00653,cand_02,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-10-02,gamedev,0.513,10,2
app2_00654,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-08-02,gamedev,0.389,8,4
app2_00655,cand_05,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-11-27,gamedev,0.283,11,2
