application_id,candidate_id,resume_id,vacancy_title,platform,status_norm,y_interview,application_date,resume_domain,similarity_resume_vacancy,apply_month,apply_dow
app3_00437,cand_04,R3,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-09-29,gamedev,0.635,9,6
app3_00438,cand_04,R3,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-01-12,gamedev,0.728,1,4
app3_00439,cand_01,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-05-16,gamedev,0.695,5,3
app3_00440,cand_05,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-01-06,gamedev,0.436,1,5
app3_00441,cand_02,R3,Unity Developer (Middle) - Mobile F2P,HH,test,1,2024-06-11,gamedev,0.622,6,1
app3_00442,cand_04,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-01-04,gamedev,0.521,1,3
app3_00443,cand_01,R3,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-04-20,gamedev,0.61,4,5
app3_00444,cand_06,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-12-25,gamedev,0.477,12,2
app3_00445,cand_02,R3,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-01-15,gamedev,0.73,1,0
app3_00446,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-11-05,gamedev,0.282,11,1
app3_00447,cand_02,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-08-12,gamedev,0.698,8,0
app3_00448,cand_04,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-03-04,gamedev,0.341,3,0
app3_00449,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-03-25,gamedev,0.479,3,0
app3_00450,cand_06,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-03-04,gamedev,0.08,3,0
app3_00451,cand_05,R2,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-02-23,gamedev,0.534,2,4
app3_00452,cand_03,R3,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-01-12,gamedev,0.599,1,4
app3_00453,cand_03,R3,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-05-24,gamedev,0.659,5,4
app3_00454,cand_06,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-04-18,gamedev,0.409,4,3
app3_00455,cand_04,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-06-11,gamedev,0.37,6,1
app3_00456,cand_04,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-01-27,gamedev,0.515,1,5
app3_00457,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-01-14,gamedev,0.334,1,6
app3_00458,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-05-19,gamedev,0.441,5,6
app3_00459,cand_01,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-06-01,gamedev,0.363,6,5
app3_00460,cand_02,R2,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-06-27,gamedev,0.647,6,3
app3_00461,cand_01,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-09-10,gamedev,0.479,9,1
app3_00462,cand_05,R2,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-06-23,gamedev,0.492,6,6
app3_00463,cand_03,R3,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-02-14,gamedev,0.55,2,2
app3_00464,cand_02,R3,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-08-16,gamedev,0.631,8,4
app3_00465,cand_03,R3,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-09-17,gamedev,0.609,9,1
app3_00466,cand_06,R2,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-09-12,gamedev,0.716,9,3
app3_00467,cand_06,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-05-27,gamedev,0.451,5,0
app3_00468,cand_04,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-08-23,gamedev,0.352,8,4
app3_00469,cand_06,R3,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-01-29,gamedev,0.711,1,0
app3_00470,cand_04,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-06-20,gamedev,0.459,6,3
app3_00471,cand_04,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-04-21,gamedev,0.64,4,6
app3_00472,cand_01,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-01-07,gamedev,0.338,1,6
app3_00473,cand_06,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-04-25,gamedev,0.361,4,3
app3_00474,cand_05,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-12-19,gamedev,0.344,12,3
app3_00475,cand_05,R2,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-10-17,gamedev,0.717,10,3
app3_00476,cand_06,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-06-20,gamedev,0.162,6,3
app3_00477,cand_02,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-09-19,gamedev,0.475,9,3
app3_00478,cand_02,R2,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-12-09,gamedev,0.515,12,0
app3_00479,cand_02,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-02-29,gamedev,0.594,2,3
app3_00480,cand_06,R2,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-01-26,gamedev,0.575,1,4
app3_00481,cand_02,R3,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-08-24,gamedev,0.776,8,5
app3_00482,cand_06,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-05-21,gamedev,0.402,5,1
app3_00483,cand_05,R2,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-03-12,gamedev,0.633,3,1
app3_00484,cand_04,R2,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-07-17,gamedev,0.61,7,2
app3_00485,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-06-04,gamedev,0.425,6,1
app3_00486,cand_05,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-11-30,gamedev,0.05,11,5
app3_00487,cand_02,R2,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-04-24,gamedev,0.678,4,2
app3_00488,cand_03,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-10-03,gamedev,0.549,10,3
app3_00489,cand_06,R3,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-01-05,gamedev,0.435,1,4
app3_00490,cand_05,R3,Unity Developer - Hypercasual / LiveOps,HH,interview,1,2024-01-20,gamedev,0.665,1,5
app3_00491,cand_04,R3,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-09-09,gamedev,0.592,9,0
app3_00492,cand_03,R3,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-11-23,gamedev,0.641,11,5
app3_00493,cand_05,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-12-19,gamedev,0.437,12,3
app3_00494,cand_04,R2,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-06-02,gamedev,0.544,6,6
app3_00495,cand_05,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-05-02,gamedev,0.395,5,3
app3_00496,cand_05,R2,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-11-23,gamedev,0.464,11,5
app3_00497,cand_02,R2,Unity Developer (WebGL) - Casual Games,InGameJob,interview,1,2024-01-05,gamedev,0.72,1,4
app3_00498,cand_03,R3,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-04-17,gamedev,0.743,4,2
app3_00499,cand_01,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-10-10,gamedev,0.669,10,3
app3_00500,cand_03,R2,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-07-02,gamedev,0.509,7,1
app3_00501,cand_01,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,screening,1,2024-11-05,gamedev,0.652,11,1
app3_00502,cand_03,R3,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-01-14,gamedev,0.772,1,6
app3_00503,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-09-10,gamedev,0.29,9,1
app3_00504,cand_01,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-12-28,gamedev,0.664,12,5
app3_00505,cand_05,R3,Senior Unity Developer - Architecture / Tools,HH,screening,1,2024-05-11,gamedev,0.45,5,5
app3_00506,cand_01,R3,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-11-02,gamedev,0.504,11,5
app3_00507,cand_06,R3,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-04-24,gamedev,0.47,4,2
app3_00508,cand_06,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-11-25,gamedev,0.114,11,0
app3_00509,cand_06,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-03-06,gamedev,0.579,3,2
app3_00510,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,screening,1,2024-02-24,gamedev,0.458,2,5
app3_00511,cand_05,R2,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-05-06,gamedev,0.538,5,0
app3_00512,cand_04,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-07-14,gamedev,0.581,7,6
app3_00513,cand_01,R3,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-10-28,gamedev,0.548,10,0
app3_00514,cand_02,R2,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-04-05,gamedev,0.711,4,4
app3_00515,cand_06,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-01-29,gamedev,0.39,1,0
app3_00516,cand_02,R3,Unity Developer (Middle) - Mobile F2P,HH,test,1,2024-08-15,gamedev,0.626,8,3
app3_00517,cand_05,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-07-07,gamedev,0.28,7,6
app3_00518,cand_03,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-08-26,gamedev,0.537,8,0
app3_00519,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,screening,1,2024-07-25,gamedev,0.331,7,3
app3_00520,cand_06,R2,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-12-31,gamedev,0.35,12,1
app3_00521,cand_04,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-03-15,gamedev,0.387,3,4
app3_00522,cand_02,R3,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-07-10,gamedev,0.597,7,2
app3_00523,cand_04,R3,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-11-12,gamedev,0.706,11,1
app3_00524,cand_06,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-12-04,gamedev,0.421,12,2
app3_00525,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-04-08,gamedev,0.309,4,0
app3_00526,cand_02,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-09-21,gamedev,0.482,9,5
app3_00527,cand_03,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-09-24,gamedev,0.561,9,1
app3_00528,cand_01,R3,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-08-29,gamedev,0.569,8,3
app3_00529,cand_06,R3,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-03-10,gamedev,0.713,3,6
app3_00530,cand_06,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-08-05,gamedev,0.258,8,0
app3_00531,cand_03,R3,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-09-16,gamedev,0.567,9,0
app3_00532,cand_05,R2,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-06-07,gamedev,0.369,6,4
app3_00533,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-08-16,gamedev,0.488,8,4
app3_00534,cand_01,R3,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-11-04,gamedev,0.593,11,0
app3_00535,cand_04,R3,Senior Unity Developer - VR/AR,LinkedIn,test,1,2024-03-25,gamedev,0.723,3,0
app3_00536,cand_04,R3,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-05-11,gamedev,0.612,5,5
app3_00537,cand_02,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-03-14,gamedev,0.63,3,3
app3_00538,cand_06,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-06-21,gamedev,0.188,6,4
app3_00539,cand_05,R3,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-08-05,gamedev,0.585,8,0
app3_00540,cand_06,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-07-13,gamedev,0.523,7,5
app3_00541,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-10-27,gamedev,0.298,10,6
app3_00542,cand_01,R3,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-07-04,gamedev,0.558,7,3
app3_00543,cand_05,R1,Unity Developer (Middle) - Mobile F2P,HH,test,1,2024-03-11,gamedev,0.634,3,0
app3_00544,cand_02,R3,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-08-15,gamedev,0.585,8,3
app3_00545,cand_02,R3,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-10-15,gamedev,0.538,10,1
app3_00546,cand_02,R3,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-08-23,gamedev,0.564,8,4
app3_00547,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-11-30,gamedev,0.528,11,5
app3_00548,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-06-05,gamedev,0.251,6,2
app3_00549,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-03-29,gamedev,0.394,3,4
app3_00550,cand_06,R2,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-07-28,gamedev,0.428,7,6
app3_00551,cand_04,R3,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-06-13,gamedev,0.651,6,3
app3_00552,cand_03,R2,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-04-23,gamedev,0.478,4,1
app3_00553,cand_05,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-02-12,gamedev,0.153,2,0
app3_00554,cand_06,R2,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-12-08,gamedev,0.548,12,6
app3_00555,cand_03,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-04-21,gamedev,0.37,4,6
app3_00556,cand_06,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-09-11,gamedev,0.398,9,2
app3_00557,cand_02,R3,Unity Developer (WebGL) - Casual Games,InGameJob,screening,1,2024-06-06,gamedev,0.658,6,3
app3_00558,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-02-10,gamedev,0.394,2,5
app3_00559,cand_01,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-10-26,gamedev,0.72,10,5
app3_00560,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-10-16,gamedev,0.305,10,2
app3_00561,cand_01,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-03-16,gamedev,0.412,3,5
app3_00562,cand_05,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-05-26,gamedev,0.766,5,6
app3_00563,cand_02,R2,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-10-20,gamedev,0.698,10,6
app3_00564,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-12-01,gamedev,0.358,12,6
app3_00565,cand_06,R2,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-07-16,gamedev,0.476,7,1
app3_00566,cand_06,R3,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-10-08,gamedev,0.548,10,1
app3_00567,cand_06,R2,Unity Developer (Middle) - Mobile F2P,HH,interview,1,2024-09-11,gamedev,0.651,9,2
app3_00568,cand_02,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-11-09,gamedev,0.505,11,5
app3_00569,cand_06,R3,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-12-28,gamedev,0.547,12,5
app3_00570,cand_02,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-04-19,gamedev,0.694,4,4
app3_00571,cand_02,R3,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-08-09,gamedev,0.707,8,4
app3_00572,cand_05,R3,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-04-14,gamedev,0.625,4,6
app3_00573,cand_02,R2,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-06-03,gamedev,0.679,6,0
app3_00574,cand_04,R3,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-09-23,gamedev,0.697,9,0
app3_00575,cand_04,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-02-09,gamedev,0.646,2,4
app3_00576,cand_03,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-04-08,gamedev,0.5,4,0
app3_00577,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-02-03,gamedev,0.493,2,5
app3_00578,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-09-07,gamedev,0.415,9,5
app3_00579,cand_06,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-07-12,gamedev,0.421,7,4
app3_00580,cand_02,R3,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-12-10,gamedev,0.649,12,1
app3_00581,cand_05,R2,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-02-11,gamedev,0.481,2,6
app3_00582,cand_06,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-08-28,gamedev,0.388,8,2
app3_00583,cand_01,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-12-25,gamedev,0.36,12,2
app3_00584,cand_06,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-08-08,gamedev,0.46,8,3
app3_00585,cand_04,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-11-29,gamedev,0.714,11,4
app3_00586,cand_06,R2,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-01-14,gamedev,0.629,1,6
app3_00587,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-01-04,gamedev,0.29,1,3
app3_00588,cand_01,R3,Unity Developer - Hypercasual / LiveOps,HH,interview,1,2024-05-31,gamedev,0.605,5,4
app3_00589,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-12-13,gamedev,0.348,12,4
app3_00590,cand_04,R3,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-08-16,gamedev,0.579,8,4
app3_00591,cand_01,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-08-14,gamedev,0.561,8,2
app3_00592,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,interview,1,2024-03-20,gamedev,0.361,3,2
app3_00593,cand_02,R3,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-02-12,gamedev,0.589,2,0
app3_00594,cand_01,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-11-07,gamedev,0.485,11,3
app3_00595,cand_06,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-06-25,gamedev,0.212,6,1
app3_00596,cand_02,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,test,1,2024-09-01,gamedev,0.73,9,6
app3_00597,cand_01,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-03-04,gamedev,0.482,3,0
app3_00598,cand_01,R2,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-03-22,gamedev,0.494,3,4
app3_00599,cand_03,R3,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-11-16,gamedev,0.571,11,5
app3_00600,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-05-04,gamedev,0.527,5,5
app3_00601,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-12-10,gamedev,0.362,12,1
app3_00602,cand_03,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-05-07,gamedev,0.495,5,1
app3_00603,cand_06,R3,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-05-08,gamedev,0.406,5,2
app3_00604,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-05-14,gamedev,0.382,5,1
app3_00605,cand_02,R2,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-07-14,gamedev,0.521,7,6
app3_00606,cand_04,R3,Unity Developer - Hypercasual / LiveOps,HH,interview,1,2024-02-27,gamedev,0.619,2,1
app3_00607,cand_03,R2,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-07-26,gamedev,0.422,7,4
app3_00608,cand_05,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-01-31,gamedev,0.38,1,2
app3_00609,cand_02,R3,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-05-25,gamedev,0.604,5,5
app3_00610,cand_05,R2,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-10-07,gamedev,0.414,10,0
app3_00611,cand_06,R3,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-06-04,gamedev,0.689,6,1
app3_00612,cand_06,R3,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-09-14,gamedev,0.611,9,5
app3_00613,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-05-29,gamedev,0.457,5,2
app3_00614,cand_03,R3,Unity Developer (Middle) - Mobile F2P,HH,interview,1,2024-06-22,gamedev,0.549,6,5
app3_00615,cand_04,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-04-10,gamedev,0.672,4,2
app3_00616,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-05-31,gamedev,0.192,5,4
app3_00617,cand_02,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-06-23,gamedev,0.378,6,6
app3_00618,cand_04,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-07-06,gamedev,0.662,7,5
app3_00619,cand_06,R2,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-05-14,gamedev,0.419,5,1
app3_00620,cand_05,R3,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-05-31,gamedev,0.588,5,4
app3_00621,cand_04,R2,Senior Unity Developer - Architecture / Tools,HH,interview,1,2024-04-01,gamedev,0.497,4,0
app3_00622,cand_06,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-01-07,gamedev,0.208,1,6
app3_00623,cand_05,R3,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-12-16,gamedev,0.41,12,0
app3_00624,cand_03,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-03-18,gamedev,0.57,3,0
app3_00625,cand_03,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-01-10,gamedev,0.654,1,2
app3_00626,cand_04,R2,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-03-08,gamedev,0.573,3,4
app3_00627,cand_01,R2,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-06-01,gamedev,0.512,6,5
app3_00628,cand_06,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-01-03,gamedev,0.547,1,2
app3_00629,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-09-02,gamedev,0.185,9,0
app3_00630,cand_03,R2,Unity Developer (Middle) - Mobile F2P,HH,interview,1,2024-09-05,gamedev,0.426,9,3
app3_00631,cand_01,R2,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-03-20,gamedev,0.486,3,2
app3_00632,cand_05,R3,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-01-31,gamedev,0.582,1,2
app3_00633,cand_05,R3,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-03-26,gamedev,0.551,3,1
app3_00634,cand_06,R3,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-09-21,gamedev,0.717,9,5
app3_00635,cand_01,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-10-09,gamedev,0.602,10,2
app3_00636,cand_02,R3,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-09-30,gamedev,0.668,9,0
app3_00637,cand_06,R2,Unity Developer (WebGL) - Casual Games,InGameJob,interview,1,2024-12-29,gamedev,0.483,12,6
app3_00638,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-11-17,gamedev,0.53,11,6
app3_00639,cand_06,R3,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-03-18,gamedev,0.55,3,0
app3_00640,cand_06,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-09-21,gamedev,0.454,9,5
app3_00641,cand_01,R3,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-12-28,gamedev,0.572,12,5
app3_00642,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-08-03,gamedev,0.329,8,5
app3_00643,cand_03,R3,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-06-11,gamedev,0.509,6,1
app3_00644,cand_02,R3,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-10-03,gamedev,0.614,10,3
app3_00645,cand_06,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-03-22,gamedev,0.516,3,4
app3_00646,cand_06,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-12-13,gamedev,0.178,12,4
app3_00647,cand_01,R3,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-10-10,gamedev,0.658,10,3
app3_00648,cand_04,R2,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-08-28,gamedev,0.535,8,2
app3_00649,cand_02,R2,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-01-12,gamedev,0.718,1,4
app3_00650,cand_04,R2,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-08-13,gamedev,0.706,8,1
app3_00651,cand_05,R2,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-12-16,gamedev,0.526,12,0
app3_00652,cand_02,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-07-19,gamedev,0.463,7,4
app3_00653,cand_04,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-10-05,gamedev,0.362,10,5
app3_00654,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-12-25,gamedev,0.305,12,2
app3_00655,cand_02,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-06-13,gamedev,0.516,6,3
